State,Facility Name,Facility ID,Year,Gross Load (MWh),Steam Load (1000 lb),SO2 Mass (short tons),CO2 Mass (short tons),NOx Mass (short tons),Heat Input (mmBtu)
PA,Conemaugh,3118,2018,12274260.71,,4830.268,11723890.45,5481.219,114331900.8
PA,Conemaugh,3118,2019,11812611.2,,4298.79,11459269.67,7667.215,111814138.7
PA,Conemaugh,3118,2020,8181715.56,,2757.983,7850456.133,6612.425,76568322.16
PA,Conemaugh,3118,2021,7873893.76,,2887.829,7604795.187,5506.496,74157297.81
PA,Conemaugh,3118,2022,6196135.15,,2126.299,5963852.945,3366.086,58184020.92
PA,Homer City,3122,1995,,,127383,13135044,46266,128004800
PA,Homer City,3122,1996,,,134200.7,13608463,34390,132606572
PA,Homer City,3122,1997,13898463,,150355.116,13847064.75,29757.485,134961630.8
PA,Homer City,3122,1998,14221399.5,,168550.469,14052730.7,30013.378,136966139.4
PA,Homer City,3122,1999,13064463.75,,163462.089,13029806.9,26583.131,126996249.7
PA,Homer City,3122,2000,12553802.99,,131268.569,12313106.81,26446.392,120010809.6
PA,Homer City,3122,2001,13737912.57,,137575.16,12485428.52,24990.598,121690349.9
PA,Homer City,3122,2002,12922460.09,,105784.396,11709766.59,25164.563,114082529.3
PA,Homer City,3122,2003,15284741.05,,151677.567,13993063.14,21330.1,136384702.9
PA,Homer City,3122,2004,14132453.98,,149956.921,13052616.63,20123.934,127218463.8
PA,Homer City,3122,2005,14512331.53,,132022.765,13408986.69,18256.126,130691896.1
PA,Homer City,3122,2006,13089340.96,,106772.079,11970801.97,15021.133,116674489.5
PA,Homer City,3122,2007,14522853.09,,120767.767,13576987.29,17444.13,132329346.9
PA,Homer City,3122,2008,12111818.43,,102483.838,11472948.35,17885.541,111823378.1
PA,Homer City,3122,2009,12237952.69,,101334.056,11401882.02,10508.3,111129403.7
PA,Homer City,3122,2010,11802138.93,,112951.183,11151429.55,8426.56,108688378.5
PA,Homer City,3122,2011,10125665.28,,83595.502,9337062.245,9022.172,91004621.64
PA,Homer City,3122,2012,10568174.55,,99773.562,10041794.29,10290.968,97873325.19
PA,Homer City,3122,2013,11346339.64,,114245.36,11094487.01,17309.378,108133429.8
PA,Homer City,3122,2014,12408574.3,,123856.529,11879721.5,22116.391,115786811
PA,Homer City,3122,2015,9772609.1,,99923.285,9654115.921,18371.038,94094696.21
PA,Homer City,3122,2016,7266901.28,,20482.247,7163233.855,11287.924,69817047.77
PA,Homer City,3122,2017,5744722.92,,5586.553,5655449.768,4904.239,55121340.33
PA,Homer City,3122,2018,5730080,,5126.669,5883535.505,4805.122,57344376.08
PA,Homer City,3122,2019,7544370.37,,7716.606,7662791.155,4374.08,74686078.06
PA,Homer City,3122,2020,3412783.25,,3680.517,3488198.994,1875.125,33998054.62
PA,Homer City,3122,2021,4952302.08,,4735.682,4859147.21,3144.214,47360112.09
PA,Homer City,3122,2022,3750453.86,,4185.72,3833416.661,2471.805,37362721.72
PA,Seward,3130,1995,,,16526.9,1469263,4395,14315014
PA,Seward,3130,1996,,,18530.7,1621869,4557,15807689
PA,Seward,3130,1997,1178495.75,,17509.682,1423729.538,3951.793,13876528.57
PA,Seward,3130,1998,1213214.75,,16778.246,1374230.979,3490.194,13393958.82
PA,Seward,3130,1999,785188.25,,10747.12,871474.274,2060.863,8490999.543
PA,Seward,3130,2000,787888,,10893.246,876342.418,1880.847,8541370.372
PA,Seward,3130,2001,1006346.5,,13394.962,1067214.03,2211.649,10401690.42
PA,Seward,3130,2002,,6686524.4,10737.529,903787.761,1751.58,8808854.541
PA,Seward,3130,2003,,5666507.92,9192.18,757575.713,1462.39,7383783.288
PA,Shawville,3131,1995,,,58404,4104230,9278,39987642
PA,Shawville,3131,1996,,,53945.4,3845746,8635,37478110
PA,Shawville,3131,1997,4338831,,63899.518,4337675.899,9759.429,42277494.48
PA,Shawville,3131,1998,4210746,,58758.548,4246695.35,9267.459,41390782.2
PA,Shawville,3131,1999,3599878.75,,51786.065,3649676.55,7463.652,35570961.15
PA,Shawville,3131,2000,3547790.75,,48252.28,3458122,7162.698,33704874.68
PA,Shawville,3131,2001,3215756.5,,42014.521,3114274.9,6695.22,30353494.6
PA,Shawville,3131,2002,3305535.53,,38225.92,3051848.064,6533.563,29745502.79
PA,Shawville,3131,2003,3607047.25,,43392.361,3402211.625,7188.632,33159915.79
PA,Shawville,3131,2004,3380261.27,,44319.983,3181911.892,6864.293,31012783.34
PA,Shawville,3131,2005,3481153.49,,46976.3,3403901.527,6884.621,33176493.75
PA,Shawville,3131,2006,3770212.77,,47287.13,3634960.024,7412.868,35428520.68
PA,Shawville,3131,2007,3718109.88,,49064.933,3577584.663,7356.619,34869259.67
PA,Shawville,3131,2008,3723157.44,,51792.742,3606075.828,7375.239,35147019.88
PA,Shawville,3131,2009,2470610.82,,32972.545,2368167.875,4690.012,23081650.74
PA,Shawville,3131,2010,2782368.7,,40188.873,2687306.231,5465.72,26192106.42
PA,Shawville,3131,2011,1822773.18,,25197.991,1764960.726,3530.115,17202395.26
PA,Shawville,3131,2012,1509192.41,,20483.046,1457952.128,2889.158,14210141.54
PA,Shawville,3131,2013,1719086.62,,25668.174,1777320.176,3525.869,17322975.84
PA,Shawville,3131,2014,2502788.27,,36935.959,2581822.898,5442.646,25164047.53
PA,Shawville,3131,2015,1001780.25,,14296.427,1021662.895,2066.102,9957784.308
PA,Shawville,3131,2016,220893.04,,6.983,144087.301,101.164,2430630.265
PA,Warren,3132,1995,,,5212,440531,1234,4290969
PA,Warren,3132,1996,,,5530.2,429210,1189,4183307
PA,Warren,3132,1997,325882.75,,6248.948,434311.204,1174.721,4233664.377
PA,Warren,3132,1998,289814.75,,5226.309,389812.535,1096.524,3799340.396
PA,Warren,3132,1999,243416.75,,4581.046,336342.968,925.001,3278112.56
PA,Warren,3132,2000,146596,,2883.472,205499.273,528.474,2002919.636
PA,Warren,3132,2001,150042,,2721.883,193208.393,507.06,1883119.391
PA,Warren,3132,2002,3301.25,749636.94,1947.295,148244.778,418.897,1444852.54
PA,Keystone,3136,1995,,,145095,12188857,23325,118757042
PA,Keystone,3136,1996,,,168610.3,13023822,27952,126931069
PA,Keystone,3136,1997,14018114.75,,185712.893,13201137.78,24800.034,128666013.3
PA,Keystone,3136,1998,14045425.5,,174735.814,12930564.5,22634.654,126029818.6
PA,Keystone,3136,1999,13838724.75,,162290.027,12323856.08,20432.478,120115521
PA,Keystone,3136,2000,13065703.25,,153489.506,11433550.4,18192.324,111438076.7
PA,Keystone,3136,2001,13452874.75,,159725.224,11958428.9,19239.03,116553852.9
PA,Keystone,3136,2002,12884138.94,,150619.485,11522016.11,18202.991,112300339.4
PA,Keystone,3136,2003,13128937.5,,163493.49,11916373.77,11425.323,116144098.8
PA,Keystone,3136,2004,13006981.32,,171309.073,11756542.84,13575.742,114586216.9
PA,Keystone,3136,2005,14268175.25,,178767.225,12950676.55,13998.309,126224864.4
PA,Keystone,3136,2006,13470309.73,,164353.533,12271116.4,12783.595,119601524.2
PA,Keystone,3136,2007,13007877.1,,171081.141,11898614.3,12267.181,115970886.7
PA,Keystone,3136,2008,14972502.32,,189993.806,13659777.42,15756.938,133136237.1
PA,Keystone,3136,2009,11249861.23,,113137.038,10247104.33,3718.499,99874318.38
PA,Keystone,3136,2010,14574271.11,,39113.49,13354557.38,5594.216,130161393.7
PA,Keystone,3136,2011,11998123.93,,46440.761,11359629.85,20759.005,110717647.2
PA,Keystone,3136,2012,10222266.29,,29419.793,9816792.366,17454.536,95680331.82
PA,Keystone,3136,2013,13285779.73,,26397.102,12374293.95,16646.48,120607138.8
PA,Keystone,3136,2014,12317305.13,,28138.034,11528074.98,17009.236,112359465.7
PA,Keystone,3136,2015,10255388.79,,24447.364,9967180.863,14312.605,97146021.94
PA,Keystone,3136,2016,11019359.89,,22402.999,10830528.48,13380.503,105560719.8
PA,Keystone,3136,2017,12672885.36,,23250.304,12185477.38,6095.059,118766848
PA,Keystone,3136,2018,13338898.04,,23950.51,12671816.81,6386.286,123507053.1
PA,Keystone,3136,2019,11875700,,19806.335,11526240.44,7140.326,112341534.2
PA,Keystone,3136,2020,7931456.7,,13011.279,7937574.553,6604.122,77364299.75
PA,Keystone,3136,2021,8075571.71,,17012.777,7940373.285,5481.265,77391570.91
PA,Keystone,3136,2022,5556249.71,,10959.074,5418275.303,3189.497,52809686.81
PA,New Castle,3138,1998,1739378,,25797.306,1975405.275,4042.921,19253541.15
PA,New Castle,3138,1999,1522747.72,,22197.804,1720091.108,3461.193,16765509.23
PA,New Castle,3138,2000,1765315.2,,24658.765,1986458.343,3656.786,19361188.98
PA,New Castle,3138,2001,1916323.62,,28850.861,2248462.54,4127.316,21913853.79
PA,New Castle,3138,2002,1705889.26,,25551.177,1949030.166,3503.941,18996021.59
PA,New Castle,3138,2003,1511388.07,,20851.222,1618414.301,3106.621,15774067.25
PA,New Castle,3138,2004,1607470.27,,22590.611,1704760.98,3245.983,16615570.85
PA,New Castle,3138,2005,1421929.85,,18954.669,1497798.938,2531.643,14598389.29
PA,New Castle,3138,2006,1219461.96,,13571.605,1286902.256,2220.703,12542940.23
PA,New Castle,3138,2007,1544709.47,,18510.898,1570506.899,3046.887,15307090.2
PA,New Castle,3138,2008,1348843.52,,12922.598,1377025.883,2789.313,13421241.8
PA,New Castle,3138,2009,670785.56,,7628.959,718102.981,1286.708,6999051.228
PA,New Castle,3138,2010,790462.81,,9751.69,828806.513,1641.011,8078063.059
PA,New Castle,3138,2011,617847.3,,7510.362,671886.817,1309.524,6548645.743
PA,New Castle,3138,2012,412522.23,,4994.688,445836.486,855.879,4345416.782
PA,New Castle,3138,2013,431288.83,,5360.021,456932.845,884.191,4453560.676
PA,New Castle,3138,2014,328415.81,,3960.008,349233.395,712.397,3403888.875
PA,New Castle,3138,2015,349269.8,,3746.139,370652.823,671.995,3612622.402
PA,New Castle,3138,2016,887402.59,,1648.419,631893.218,779.622,9392163.727
PA,"Brunner Island, LLC",3140,1998,8535868.25,,95698.62,8027260.625,14718.722,78238430.23
PA,"Brunner Island, LLC",3140,1999,8240536.5,,71187.647,7300233.749,12507.606,71152363.85
PA,"Brunner Island, LLC",3140,2000,9417103.64,,60896.89,7977149.388,14428.771,77790168.69
PA,"Brunner Island, LLC",3140,2001,6780787.04,,44272.695,5720846.467,10395.8,55758788.03
PA,"Brunner Island, LLC",3140,2002,10506076.71,,68931.864,8773248.724,16190.675,85510980.73
PA,"Brunner Island, LLC",3140,2003,9460407.3,,73730.998,7870160.256,13507.689,76709689.13
PA,"Brunner Island, LLC",3140,2004,10958247.45,,92073.539,9317167.683,16249.074,90810610.34
PA,"Brunner Island, LLC",3140,2005,10719050.1,,104601.643,9020665.82,13929.532,87923213.26
PA,"Brunner Island, LLC",3140,2006,9634902.07,,93544.979,8173709.403,12753.695,79665649.33
PA,"Brunner Island, LLC",3140,2007,10988382.92,,106148.201,9380958.292,15730.177,91432329.05
PA,"Brunner Island, LLC",3140,2008,10512280.87,,99026.511,8798117.551,15377.96,85751613.67
PA,"Brunner Island, LLC",3140,2009,9466655.93,,59054.821,8157641.113,12818.282,79508842.31
PA,"Brunner Island, LLC",3140,2010,11023341.36,,17821.574,9974535.303,16797.664,97217798.5
PA,"Brunner Island, LLC",3140,2011,10216796.17,,17656.261,9304837.542,16886.65,90689779.1
PA,"Brunner Island, LLC",3140,2012,6531944.51,,12254.494,6048178.357,11321.248,58949145.35
PA,"Brunner Island, LLC",3140,2013,7321078.39,,12176.069,6764111.049,12204.234,65927109.76
PA,"Brunner Island, LLC",3140,2014,6521872.18,,9814.989,6125739.613,11053.067,59705202.64
PA,"Brunner Island, LLC",3140,2015,5346689.53,,8243.859,5021472.64,8303.715,48942273.79
PA,"Brunner Island, LLC",3140,2016,3687718.87,,5741.163,3578485.117,6280.851,35443761.3
PA,"Brunner Island, LLC",3140,2017,3996580.11,,1550.917,2695018.642,2585.481,39173868.16
PA,"Brunner Island, LLC",3140,2018,2139793.45,,2455.655,1874723.065,2556.817,22897721.04
PA,"Brunner Island, LLC",3140,2019,2905603.48,,2827.785,2369747.901,3134.907,28615763.79
PA,"Brunner Island, LLC",3140,2020,2059185.19,,645.785,1342783.238,1138.579,19918795.89
PA,"Brunner Island, LLC",3140,2021,2811919.76,,3644.123,2501387.053,3296.757,27382658.54
PA,"Brunner Island, LLC",3140,2022,4056572.34,,2698.294,3013203.095,3251.251,39391281.05
PA,Holtwood,3145,1998,597320.75,,13739.78,869036.225,4613.441,7657579.975
PA,Holtwood,3145,1999,214265.25,,4582.505,297677.125,1411.65,2622991.9
PA,"Martins Creek, LLC",3148,1998,1197518.25,,15833.831,1283357.277,2763.964,12508359.2
PA,"Martins Creek, LLC",3148,1999,967000,,13971.69,1026830.45,2324.518,10008127.2
PA,"Martins Creek, LLC",3148,2000,1312209.64,,18775.287,1362581.104,2941.985,13315766.85
PA,"Martins Creek, LLC",3148,2001,1306496.45,,17106.911,1390501.928,3060.496,13552621.09
PA,"Martins Creek, LLC",3148,2002,1251333.27,,17134.316,1308608.853,2818.553,12754508.6
PA,"Martins Creek, LLC",3148,2003,1130290.28,,15962.466,1192987.94,2441.533,11627784.01
PA,"Martins Creek, LLC",3148,2004,1156929.26,,15719.664,1183765.55,2510.56,11539692.61
PA,"Martins Creek, LLC",3148,2005,795915.67,,10354.768,805425.875,1622.327,7850609.081
PA,"Martins Creek, LLC",3148,2006,1160053.13,,15961.574,1182444.938,2409.404,11527508.25
PA,"Martins Creek, LLC",3148,2007,970886.41,,13571.654,1053136.255,2296.459,10264494.52
PA,"Montour, LLC",3149,1998,9684029.5,,128344.732,9505611,19875.417,92647300.83
PA,"Montour, LLC",3149,1999,9344658.5,,113786.525,8392817.825,15933.504,81801400.13
PA,"Montour, LLC",3149,2000,10137477.87,,107967.266,8927542.026,16298.664,87037540.75
PA,"Montour, LLC",3149,2001,9845901.94,,111499.794,8769610.918,12383.105,85473756.69
PA,"Montour, LLC",3149,2002,10205014.73,,111445.403,8954560.215,12331.198,87276466.23
PA,"Montour, LLC",3149,2003,10622173.08,,124777.884,9250081.585,11499.947,90158611.74
PA,"Montour, LLC",3149,2004,10327777.3,,126978.135,9112713.71,11644.432,88827727.7
PA,"Montour, LLC",3149,2005,10922457.01,,127595.323,9584668.836,12887.626,93417861.32
PA,"Montour, LLC",3149,2006,11453267.96,,129356.786,9877805.753,13658.125,96274923.71
PA,"Montour, LLC",3149,2007,10599353.5,,127779.65,9252614.732,13393.632,90181512.66
PA,"Montour, LLC",3149,2008,9621190.93,,42639.664,8804592.588,13102.071,85817704.77
PA,"Montour, LLC",3149,2009,10591907.7,,17425.887,9571103.814,5378.679,93285624.4
PA,"Montour, LLC",3149,2010,10257618.48,,19141.459,8969885.791,6817.32,87425830.08
PA,"Montour, LLC",3149,2011,9669879.22,,17764.469,8561521.288,12713.806,83445667.74
PA,"Montour, LLC",3149,2012,8549004.1,,15136.639,7891446.405,15115.259,76914687.12
PA,"Montour, LLC",3149,2013,7509370.85,,12435.929,6921043.467,13121.017,67456542.94
PA,"Montour, LLC",3149,2014,7423587.59,,10979.803,6683433.274,12388.804,65140628.31
PA,"Montour, LLC",3149,2015,7145816.73,,10901.156,6528775.333,11267.633,63633299.21
PA,"Montour, LLC",3149,2016,4792184.36,,7655.315,4353113.83,8078.858,42428005.11
PA,"Montour, LLC",3149,2017,3024847.96,,5263.856,2861658.739,1922.936,27891422.12
PA,"Montour, LLC",3149,2018,2877280.45,,5092.376,2736761.315,1640.46,26674118.27
PA,"Montour, LLC",3149,2019,1207328.94,,2065.29,1150676.15,603.453,11215149.26
PA,"Montour, LLC",3149,2020,205830.04,,335.688,202540.695,146.147,1974068.631
PA,"Montour, LLC",3149,2021,1371652.87,,2048.95,1211976.242,648.855,11812635.64
PA,"Montour, LLC",3149,2022,1463564.4,,2115.92,1341227.036,749.741,13072409.41
PA,Sunbury,3152,1995,,,44061,3185755,11111,30329286
PA,Sunbury,3152,1996,,,45297.2,3294196,11812,31314800
PA,Sunbury,3152,1997,,22398472.5,45019.189,3368553.175,10543.607,32028560.73
PA,Sunbury,3152,1998,,22541103.25,44840.036,3250898.625,10044.698,31008224.2
PA,Sunbury,3152,1999,,17318653.25,33332.221,2468583.549,7575.331,23448784.33
PA,Sunbury,3152,2000,3819844.66,13061549.58,28071.686,2416536.26,6501.61,23018114.8
PA,Sunbury,3152,2001,6538225.02,11299417.98,28784.835,2634501.915,7494.741,24670937.07
PA,Sunbury,3152,2002,,16078421.42,25216.229,2505104.333,5398.317,23347084.37
PA,Sunbury,3152,2003,,14695603.97,28065.779,2261858.124,3552.883,21185121.37
PA,Sunbury,3152,2004,,14204378.87,27734.498,2144078.356,2913.204,19981769.93
PA,Sunbury,3152,2005,,15533255.6,27738.26,2299850.031,2897.261,21310739.19
PA,Sunbury,3152,2006,,14688224.49,23874.946,2233097.146,2701.847,21384757.95
PA,Sunbury,3152,2007,,19102193.44,29807.237,2724660.988,3776.774,26556171.42
PA,Sunbury,3152,2008,,21006946.16,33854.412,3032097.024,4207.918,29552659.02
PA,Sunbury,3152,2009,,9741227.02,17030.222,1458384.14,1985.296,14213871.57
PA,Sunbury,3152,2010,,15662319.04,30786.186,2377730.066,2988.729,23174781.78
PA,Sunbury,3152,2011,,8247976.67,15882.606,1240064.073,1635.557,12086440.33
PA,Sunbury,3152,2012,,1613508.42,2955.96,226845.997,327.696,2211009.696
PA,Sunbury,3152,2013,,340948.23,594.967,51242.137,60.718,499440.221
PA,Sunbury,3152,2014,,889846.38,1451.116,143971.497,165.454,1403246.46
PA,Cromby,3159,1995,,,4665,1172148,2207,11424052
PA,Cromby,3159,1996,,,4436.1,1101207,2220,10749861
PA,Cromby,3159,1997,991961,,4870.484,1197084.475,2686.107,11667458.98
PA,Cromby,3159,1998,852635,,4764.536,1160064.8,2502.127,11306683.58
PA,Cromby,3159,1999,576325,,2789.84,682552.125,1214.628,6652540.25
PA,Cromby,3159,2000,842124,,3970.506,935944.627,1724.979,9124732.113
PA,Cromby,3159,2001,892068.42,,4061.484,956869.657,1614.511,9326205.247
PA,Cromby,3159,2002,522109.05,,2835.474,677250.546,1109.573,6600902.639
PA,Cromby,3159,2003,695382.76,,3901.441,921930.36,1453.235,8985729.385
PA,Cromby,3159,2004,774758.51,,5823.678,1025392.758,1744.539,9994055.891
PA,Cromby,3159,2005,780057.1,,3439.674,903580.429,1639.074,8806826.319
PA,Cromby,3159,2006,742545.6,,3435.336,892361.61,1580.891,8697484.813
PA,Cromby,3159,2007,790447.12,,3165.26,943732.358,1813.919,9198220.533
PA,Cromby,3159,2008,715609.59,,3305.792,925061.305,1836.298,9016062.475
PA,Cromby,3159,2009,467236.6,,2034.184,539826.949,1028.365,5261459.719
PA,Cromby,3159,2010,489745.2,,2093.593,572774.55,1150.548,5582602.356
PA,Cromby,3159,2011,143597.39,,710.936,207136.174,435.502,2018893.313
PA,Eddystone Generating Station,3161,1995,,,5037,8565695,3314,18440073
PA,Eddystone Generating Station,3161,1996,,,7496.7,4132468,6195,40210561
PA,Eddystone Generating Station,3161,1997,3045394.75,,6106.522,3489890.325,5194.981,34014590.83
PA,Eddystone Generating Station,3161,1998,2789302.25,,6502.679,3544419.825,5345.433,34546080.03
PA,Eddystone Generating Station,3161,1999,2543273.25,,5411.051,3027404.525,3876.812,29506868.73
PA,Eddystone Generating Station,3161,2000,2870595.93,,6582.932,3376628.299,4657.452,32910718.36
PA,Eddystone Generating Station,3161,2001,3511179,,8226.192,4232281.566,6299.178,41249525.78
PA,Eddystone Generating Station,3161,2002,2641968.62,,5598.388,3033403.374,4319.26,29565343.21
PA,Eddystone Generating Station,3161,2003,3339704.56,,7496.937,3995826.112,4968.721,38945735.5
PA,Eddystone Generating Station,3161,2004,3019826.96,,6405.011,3438980,4417.79,33518330.85
PA,Eddystone Generating Station,3161,2005,3334627.09,,6475.624,3571167.302,5252.944,34806734.04
PA,Eddystone Generating Station,3161,2006,3263703.33,,6050.868,3503872.471,5219.706,34150823.81
PA,Eddystone Generating Station,3161,2007,3059765.14,,6166.623,3438610.167,5084.912,33514763.89
PA,Eddystone Generating Station,3161,2008,2475100.31,,5250.516,2707243.503,4044.502,26386346.53
PA,Eddystone Generating Station,3161,2009,2310680,,5181.251,2670200.106,3766.767,26024727.46
PA,Eddystone Generating Station,3161,2010,2119165.92,,4691.553,2482876.237,3602.47,24199601.16
PA,Eddystone Generating Station,3161,2011,395593.24,,871.902,444722.085,688.368,4334510.014
PA,Eddystone Generating Station,3161,2012,,,,,,
PA,Hunlock Creek Energy Center,3176,1995,,,2681,487811,860,4313181
PA,Hunlock Creek Energy Center,3176,1996,,,2413.1,356027,824,3170493
PA,Hunlock Creek Energy Center,3176,1997,365605.25,,2487.897,412941.9,859.135,3677477.9
PA,Hunlock Creek Energy Center,3176,1998,320829,,2935.802,356510.7,755.494,3218785.925
